quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
pc_017,,,die Studentin -> ?,die Studentinen,die Studentinnen,die Studentine,die Studentin,1,die Studentinnen,Studentin bildet den Plural -nen: die Studentinnen.,studentin,A1,Personen,,ready,,
pc_018,,,der Lehrer -> ?,die Lehrerer,die Lehrere,die Lehrer,die Lehreren,2,die Lehrer,Lehrer bildet den Plural ohne Endung: die Lehrer.,lehrer,A1,Personen,,ready,,
pc_019,,,die Lehrerin -> ?,die Lehrerin,die Lehrerine,die Lehrerinnen,die Lehrerinen,2,die Lehrerinnen,Lehrerin bildet den Plural -nen: die Lehrerinnen.,lehrerin,A1,Personen,,ready,,
pc_020,,,der Schüler -> ?,die Schülere,die Schüler,die Schüleren,die Schülerer,1,die Schüler,Schüler bildet den Plural ohne Endung: die Schüler.,schüler,A1,Personen,,ready,,
pc_021,,,die Schülerin -> ?,die Schülerine,die Schülerinen,die Schülerinnen,die Schülerin,2,die Schülerinnen,Schülerin bildet den Plural -nen: die Schülerinnen.,schülerin,A1,Personen,,ready,,
pc_022,,,der Arzt -> ?,die Arzte,die Arzten,die Ärzte,die Arzt,2,die Ärzte,Arzt bildet den Plural Umlaut + -e: die Ärzte.,arzt,A1,Personen,,ready,,
pc_023,,,die Ärztin -> ?,die Ärztine,die Ärztinen,die Ärztin,die Ärztinnen,3,die Ärztinnen,Ärztin bildet den Plural -nen: die Ärztinnen.,ärztin,A1,Personen,,ready,,
pc_024,,,der Nachbar -> ?,die Nachbaren,die Nachbare,die Nachbarn,die Nachbar,2,die Nachbarn,Nachbar bildet den Plural -n: die Nachbarn.,nachbar,A1,Personen,,ready,,
pc_025,,,die Nachbarin -> ?,die Nachbarin,die Nachbarine,die Nachbarinnen,die Nachbarinen,2,die Nachbarinnen,Nachbarin bildet den Plural -nen: die Nachbarinnen.,nachbarin,A1,Personen,,ready,,
pc_026,,,der Kunde -> ?,die Kunden,die Kunde,die Kundee,die Kundeen,0,die Kunden,Kunde bildet den Plural -n: die Kunden.,kunde,A1,Personen,,ready,,
pc_027,,,die Kundin -> ?,die Kundin,die Kundine,die Kundinen,die Kundinnen,3,die Kundinnen,Kundin bildet den Plural -nen: die Kundinnen.,kundin,A1,Personen,,ready,,
pc_028,,,der Gast -> ?,die Gasten,die Gaste,die Gäste,die Gast,2,die Gäste,Gast bildet den Plural Umlaut + -e: die Gäste.,gast,A1,Personen,,ready,,
pc_029,,,die Person -> ?,die Personer,die Personen,die Persone,die Person,1,die Personen,Person bildet den Plural -en: die Personen.,person,A1,Personen,,ready,,
pc_030,,,der Mensch -> ?,die Menschen,die Mensche,die Menscher,die Mensch,0,die Menschen,Mensch bildet den Plural -en: die Menschen.,mensch,A1,Personen,,ready,,
pc_031,,,die Schule -> ?,die Schulee,die Schule,die Schulen,die Schuleen,2,die Schulen,Schule bildet den Plural -n: die Schulen.,schule,A1,Schule,,ready,,
pc_032,,,die Klasse -> ?,die Klasse,die Klasseen,die Klassee,die Klassen,3,die Klassen,Klasse bildet den Plural -n: die Klassen.,klasse,A1,Schule,,ready,,
pc_033,,,das Buch -> ?,die Buche,die Buchen,die Bücher,die Buch,2,die Bücher,Buch bildet den Plural Umlaut + -er: die Bücher.,buch,A1,Schule,,ready,,
pc_034,,,das Heft -> ?,die Hefte,die Heften,die Heft,die Hefter,0,die Hefte,Heft bildet den Plural -e: die Hefte.,heft,A1,Schule,,ready,,
pc_035,,,der Stift -> ?,die Stifte,die Stift,die Stiften,die Stifter,0,die Stifte,Stift bildet den Plural -e: die Stifte.,stift,A1,Schule,,ready,,
pc_036,,,der Bleistift -> ?,die Bleistifter,die Bleistiften,die Bleistifte,die Bleistift,2,die Bleistifte,Bleistift bildet den Plural -e: die Bleistifte.,bleistift,A1,Schule,,ready,,
pc_037,,,der Kugelschreiber -> ?,die Kugelschreiberer,die Kugelschreibere,die Kugelschreiberen,die Kugelschreiber,3,die Kugelschreiber,Kugelschreiber bildet den Plural ohne Endung: die Kugelschreiber.,kugelschreiber,A1,Schule,,ready,,
pc_038,,,der Radiergummi -> ?,die Radiergummie,die Radiergummis,die Radiergummi,die Radiergummien,1,die Radiergummis,Radiergummi bildet den Plural -s: die Radiergummis.,radiergummi,A1,Schule,,ready,,
pc_039,,,der Rucksack -> ?,die Rucksacke,die Rucksack,die Rucksäcke,die Rucksacken,2,die Rucksäcke,Rucksack bildet den Plural Umlaut + -e: die Rucksäcke.,rucksack,A1,Schule,,ready,,
pc_040,,,die Tasche -> ?,die Taschee,die Tascheen,die Taschen,die Tasche,2,die Taschen,Tasche bildet den Plural -n: die Taschen.,tasche,A1,Schule,,ready,,
pc_041,,,das Radio -> ?,die Radioen,die Radios,die Radio,die Radioe,1,die Radios,Radio bildet den Plural -s: die Radios.,radio,A1,Schule,,ready,,
pc_042,,,das Tablet -> ?,die Tablete,die Tableten,die Tablet,die Tablets,3,die Tablets,Tablet bildet den Plural -s: die Tablets.,tablet,A1,Schule,,ready,,
pc_043,,,das Handy -> ?,die Handy,die Handyen,die Handys,die Handye,2,die Handys,Handy bildet den Plural -s: die Handys.,handy,A1,Schule,,ready,,
pc_044,,,der Drucker -> ?,die Druckerer,die Drucker,die Druckeren,die Druckere,1,die Drucker,Drucker bildet den Plural ohne Endung: die Drucker.,drucker,A1,Schule,,ready,,
pc_045,,,die Hausaufgabe -> ?,die Hausaufgabeen,die Hausaufgabe,die Hausaufgabee,die Hausaufgaben,3,die Hausaufgaben,Hausaufgabe bildet den Plural -n: die Hausaufgaben.,hausaufgabe,A1,Schule,,ready,,
pc_046,,,die Prüfung -> ?,die Prüfung,die Prüfungen,die Prüfunge,die Prüfunger,1,die Prüfungen,Prüfung bildet den Plural -en: die Prüfungen.,prüfung,A1,Schule,,ready,,
pc_047,,,die Stunde -> ?,die Stunde,die Stundeen,die Stundee,die Stunden,3,die Stunden,Stunde bildet den Plural -n: die Stunden.,stunde,A1,Schule,,ready,,
pc_048,,,die Frage -> ?,die Fragen,die Fragee,die Frage,die Frageen,0,die Fragen,Frage bildet den Plural -n: die Fragen.,frage,A1,Schule,,ready,,
pc_049,,,die Antwort -> ?,die Antworte,die Antworten,die Antwort,die Antworter,1,die Antworten,Antwort bildet den Plural -en: die Antworten.,antwort,A1,Schule,,ready,,
pc_050,,,der Satz -> ?,die Sätze,die Satz,die Satze,die Satzen,0,die Sätze,Satz bildet den Plural Umlaut + -e: die Sätze.,satz,A1,Schule,,ready,,
pc_051,,,das Beispiel -> ?,die Beispieler,die Beispiel,die Beispiele,die Beispielen,2,die Beispiele,Beispiel bildet den Plural -e: die Beispiele.,beispiel,A1,Schule,,ready,,
pc_052,,,die Pause -> ?,die Pauseen,die Pausee,die Pause,die Pausen,3,die Pausen,Pause bildet den Plural -n: die Pausen.,pause,A1,Schule,,ready,,
pc_053,,,der Test -> ?,die Tests,die Testen,die Test,die Teste,0,die Tests,Test bildet den Plural -s: die Tests.,test,A1,Schule,,ready,,
pc_054,,,der Fehler -> ?,die Fehler,die Fehlerer,die Fehlere,die Fehleren,0,die Fehler,Fehler bildet den Plural ohne Endung: die Fehler.,fehler,A1,Schule,,ready,,
pc_055,,,das Problem -> ?,die Problem,die Probleme,die Problemer,die Problemen,1,die Probleme,Problem bildet den Plural -e: die Probleme.,problem,A1,Schule,,ready,,
pc_056,,,die Lösung -> ?,die Lösunge,die Lösung,die Lösunger,die Lösungen,3,die Lösungen,Lösung bildet den Plural -en: die Lösungen.,lösung,A1,Schule,,ready,,
pc_057,,,die Übung -> ?,die Übunge,die Übungen,die Übunger,die Übung,1,die Übungen,Übung bildet den Plural -en: die Übungen.,übung,A1,Schule,,ready,,
pc_058,,,die Seite -> ?,die Seiten,die Seite,die Seiteen,die Seitee,0,die Seiten,Seite bildet den Plural -n: die Seiten.,seite,A1,Schule,,ready,,
pc_059,,,das Blatt -> ?,die Blatt,die Blatte,die Blätter,die Blatten,2,die Blätter,Blatt bildet den Plural Umlaut + -er: die Blätter.,blatt,A1,Schule,,ready,,
pc_060,,,die Zahl -> ?,die Zahle,die Zahl,die Zahlen,die Zahler,2,die Zahlen,Zahl bildet den Plural -en: die Zahlen.,zahl,A1,Schule,,ready,,
pc_061,,,das Haus -> ?,die Hausen,die Hause,die Häuser,die Haus,2,die Häuser,Haus bildet den Plural Umlaut + -er: die Häuser.,haus,A1,Zuhause,,ready,,
pc_062,,,die Wohnung -> ?,die Wohnunge,die Wohnung,die Wohnunger,die Wohnungen,3,die Wohnungen,Wohnung bildet den Plural -en: die Wohnungen.,wohnung,A1,Zuhause,,ready,,
pc_063,,,das Zimmer -> ?,die Zimmeren,die Zimmer,die Zimmere,die Zimmerer,1,die Zimmer,Zimmer bildet den Plural ohne Endung: die Zimmer.,zimmer,A1,Zuhause,,ready,,
pc_064,,,die Küche -> ?,die Küche,die Küchen,die Küchee,die Kücheen,1,die Küchen,Küche bildet den Plural -n: die Küchen.,küche,A1,Zuhause,,ready,,
pc_065,,,das Bad -> ?,die Bäder,die Baden,die Bade,die Bad,0,die Bäder,Bad bildet den Plural Umlaut + -er: die Bäder.,bad,A1,Zuhause,,ready,,
pc_066,,,der Flur -> ?,die Fluren,die Flur,die Flure,die Flurer,2,die Flure,Flur bildet den Plural -e: die Flure.,flur,A1,Zuhause,,ready,,
pc_067,,,der Garten -> ?,die Gartene,die Gartenen,die Garten,die Gärten,3,die Gärten,Garten bildet den Plural Umlaut: die Gärten.,garten,A1,Zuhause,,ready,,
pc_068,,,der Keller -> ?,die Kelleren,die Kellerer,die Kellere,die Keller,3,die Keller,Keller bildet den Plural ohne Endung: die Keller.,keller,A1,Zuhause,,ready,,
pc_069,,,die Tür -> ?,die Tür,die Türe,die Türen,die Türer,2,die Türen,Tür bildet den Plural -en: die Türen.,tür,A1,Zuhause,,ready,,
pc_070,,,das Fenster -> ?,die Fenstere,die Fensteren,die Fenster,die Fensterer,2,die Fenster,Fenster bildet den Plural ohne Endung: die Fenster.,fenster,A1,Zuhause,,ready,,
pc_071,,,die Lampe -> ?,die Lampeen,die Lampee,die Lampen,die Lampe,2,die Lampen,Lampe bildet den Plural -n: die Lampen.,lampe,A1,Zuhause,,ready,,
pc_072,,,der Tisch -> ?,die Tischen,die Tischer,die Tisch,die Tische,3,die Tische,Tisch bildet den Plural -e: die Tische.,tisch,A1,Zuhause,,ready,,
pc_073,,,der Stuhl -> ?,die Stuhle,die Stühle,die Stuhlen,die Stuhl,1,die Stühle,Stuhl bildet den Plural Umlaut + -e: die Stühle.,stuhl,A1,Zuhause,,ready,,
pc_074,,,das Sofa -> ?,die Sofae,die Sofas,die Sofa,die Sofaen,1,die Sofas,Sofa bildet den Plural -s: die Sofas.,sofa,A1,Zuhause,,ready,,
pc_075,,,das Bett -> ?,die Bett,die Bette,die Betten,die Better,2,die Betten,Bett bildet den Plural -en: die Betten.,bett,A1,Zuhause,,ready,,
pc_076,,,der Schrank -> ?,die Schrank,die Schranken,die Schranke,die Schränke,3,die Schränke,Schrank bildet den Plural Umlaut + -e: die Schränke.,schrank,A1,Zuhause,,ready,,
pc_077,,,das Regal -> ?,die Regal,die Regalen,die Regaler,die Regale,3,die Regale,Regal bildet den Plural -e: die Regale.,regal,A1,Zuhause,,ready,,
pc_078,,,der Spiegel -> ?,die Spiegeler,die Spiegel,die Spiegele,die Spiegelen,1,die Spiegel,Spiegel bildet den Plural ohne Endung: die Spiegel.,spiegel,A1,Zuhause,,ready,,
pc_079,,,der Teppich -> ?,die Teppiche,die Teppicher,die Teppich,die Teppichen,0,die Teppiche,Teppich bildet den Plural -e: die Teppiche.,teppich,A1,Zuhause,,ready,,
pc_080,,,der Boden -> ?,die Bodene,die Boden,die Bodenen,die Böden,3,die Böden,Boden bildet den Plural Umlaut: die Böden.,boden,A1,Zuhause,,ready,,
pc_081,,,die Wand -> ?,die Wande,die Wand,die Wände,die Wanden,2,die Wände,Wand bildet den Plural Umlaut + -e: die Wände.,wand,A1,Zuhause,,ready,,
pc_082,,,die Decke -> ?,die Decke,die Deckeen,die Deckee,die Decken,3,die Decken,Decke bildet den Plural -n: die Decken.,decke,A1,Zuhause,,ready,,
pc_083,,,das Kissen -> ?,die Kissene,die Kissener,die Kissen,die Kissenen,2,die Kissen,Kissen bildet den Plural ohne Endung: die Kissen.,kissen,A1,Zuhause,,ready,,
pc_084,,,die Dusche -> ?,die Duschee,die Dusche,die Duschen,die Duscheen,2,die Duschen,Dusche bildet den Plural -n: die Duschen.,dusche,A1,Zuhause,,ready,,
pc_085,,,die Badewanne -> ?,die Badewannen,die Badewanneen,die Badewannee,die Badewanne,0,die Badewannen,Badewanne bildet den Plural -n: die Badewannen.,badewanne,A1,Zuhause,,ready,,
pc_086,,,die Seife -> ?,die Seifee,die Seife,die Seifeen,die Seifen,3,die Seifen,Seife bildet den Plural -n: die Seifen.,seife,A1,Zuhause,,ready,,
pc_087,,,das Handtuch -> ?,die Handtücher,die Handtuchen,die Handtuche,die Handtuch,0,die Handtücher,Handtuch bildet den Plural Umlaut + -er: die Handtücher.,handtuch,A1,Zuhause,,ready,,
pc_088,,,die Toilette -> ?,die Toiletten,die Toilette,die Toilettee,die Toiletteen,0,die Toiletten,Toilette bildet den Plural -n: die Toiletten.,toilette,A1,Zuhause,,ready,,
pc_089,,,der Schlüssel -> ?,die Schlüssele,die Schlüssel,die Schlüsselen,die Schlüsseler,1,die Schlüssel,Schlüssel bildet den Plural ohne Endung: die Schlüssel.,schlüssel,A1,Zuhause,,ready,,
pc_090,,,die Uhr -> ?,die Uhr,die Uhrer,die Uhren,die Uhre,2,die Uhren,Uhr bildet den Plural -en: die Uhren.,uhr,A1,Zuhause,,ready,,
pc_091,,,das Brot -> ?,die Brote,die Broten,die Brot,die Broter,0,die Brote,Brot bildet den Plural -e: die Brote.,brot,A1,Essen,,ready,,
pc_092,,,das Brötchen -> ?,die Brötchene,die Brötchen,die Brötchener,die Brötchenen,1,die Brötchen,Brötchen bildet den Plural ohne Endung: die Brötchen.,brötchen,A1,Essen,,ready,,
pc_093,,,der Apfel -> ?,die Äpfel,die Apfele,die Apfel,die Apfelen,0,die Äpfel,Apfel bildet den Plural Umlaut: die Äpfel.,apfel,A1,Essen,,ready,,
pc_094,,,die Banane -> ?,die Bananen,die Bananee,die Bananeen,die Banane,0,die Bananen,Banane bildet den Plural -n: die Bananen.,banane,A1,Essen,,ready,,
pc_095,,,die Orange -> ?,die Orangeen,die Orange,die Orangee,die Orangen,3,die Orangen,Orange bildet den Plural -n: die Orangen.,orange,A1,Essen,,ready,,
pc_096,,,die Erdbeere -> ?,die Erdbeere,die Erdbeeren,die Erdbeereen,die Erdbeeree,1,die Erdbeeren,Erdbeere bildet den Plural -n: die Erdbeeren.,erdbeere,A1,Essen,,ready,,
pc_097,,,die Traube -> ?,die Traube,die Traubeen,die Traubee,die Trauben,3,die Trauben,Traube bildet den Plural -n: die Trauben.,traube,A1,Essen,,ready,,
pc_098,,,die Tomate -> ?,die Tomatee,die Tomateen,die Tomate,die Tomaten,3,die Tomaten,Tomate bildet den Plural -n: die Tomaten.,tomate,A1,Essen,,ready,,
pc_099,,,die Kartoffel -> ?,die Kartoffel,die Kartoffeln,die Kartoffele,die Kartoffelen,1,die Kartoffeln,Kartoffel bildet den Plural -n: die Kartoffeln.,kartoffel,A1,Essen,,ready,,
pc_100,,,der Salat -> ?,die Salater,die Salat,die Salate,die Salaten,2,die Salate,Salat bildet den Plural -e: die Salate.,salat,A1,Essen,,ready,,
pc_101,,,die Suppe -> ?,die Suppe,die Suppee,die Suppen,die Suppeen,2,die Suppen,Suppe bildet den Plural -n: die Suppen.,suppe,A1,Essen,,ready,,
pc_102,,,die Gurke -> ?,die Gurkee,die Gurkeen,die Gurken,die Gurke,2,die Gurken,Gurke bildet den Plural -n: die Gurken.,gurke,A1,Essen,,ready,,
pc_103,,,das Gemüse -> ?,die Gemüseer,die Gemüse,die Gemüsee,die Gemüseen,1,die Gemüse,Gemüse bildet den Plural ohne Endung: die Gemüse.,gemüse,A1,Essen,,ready,,
pc_104,,,der Käse -> ?,die Käseen,die Käsee,die Käse,die Käseer,2,die Käse,Käse bildet den Plural ohne Endung: die Käse.,käse,A1,Essen,,ready,,
pc_105,,,der Saft -> ?,die Safte,die Saft,die Saften,die Säfte,3,die Säfte,Saft bildet den Plural Umlaut + -e: die Säfte.,saft,A1,Essen,,ready,,
pc_106,,,der Kaffee -> ?,die Kaffeeen,die Kaffees,die Kaffeee,die Kaffee,1,die Kaffees,Kaffee bildet den Plural -s: die Kaffees.,kaffee,A1,Essen,,ready,,
pc_107,,,der Tee -> ?,die Tees,die Teeen,die Tee,die Teee,0,die Tees,Tee bildet den Plural -s: die Tees.,tee,A1,Essen,,ready,,
pc_108,,,die Limonade -> ?,die Limonaden,die Limonadeen,die Limonadee,die Limonade,0,die Limonaden,Limonade bildet den Plural -n: die Limonaden.,limonade,A1,Essen,,ready,,
pc_109,,,das Bier -> ?,die Biere,die Bieren,die Bier,die Bierer,0,die Biere,Bier bildet den Plural -e: die Biere.,bier,A1,Essen,,ready,,
pc_110,,,der Zucker -> ?,die Zuckere,die Zucker,die Zuckeren,die Zuckerer,1,die Zucker,Zucker bildet den Plural ohne Endung: die Zucker.,zucker,A1,Essen,,ready,,
pc_111,,,das Salz -> ?,die Salze,die Salzer,die Salzen,die Salz,0,die Salze,Salz bildet den Plural -e: die Salze.,salz,A1,Essen,,ready,,
pc_112,,,das Öl -> ?,die Öler,die Ölen,die Öl,die Öle,3,die Öle,Öl bildet den Plural -e: die Öle.,öl,A1,Essen,,ready,,
pc_113,,,die Nudel -> ?,die Nudelen,die Nudele,die Nudel,die Nudeln,3,die Nudeln,Nudel bildet den Plural -n: die Nudeln.,nudel,A1,Essen,,ready,,
pc_114,,,der Fisch -> ?,die Fisch,die Fischen,die Fische,die Fischer,2,die Fische,Fisch bildet den Plural -e: die Fische.,fisch,A1,Essen,,ready,,
pc_115,,,das Ei -> ?,die Eien,die Ei,die Eier,die Eie,2,die Eier,Ei bildet den Plural -er: die Eier.,ei,A1,Essen,,ready,,
pc_116,,,der Kuchen -> ?,die Kuchene,die Kuchener,die Kuchen,die Kuchenen,2,die Kuchen,Kuchen bildet den Plural ohne Endung: die Kuchen.,kuchen,A1,Essen,,ready,,
pc_117,,,der Keks -> ?,die Keksen,die Keks,die Kekser,die Kekse,3,die Kekse,Keks bildet den Plural -e: die Kekse.,keks,A1,Essen,,ready,,
pc_118,,,die Wurst -> ?,die Würste,die Wurste,die Wursten,die Wurst,0,die Würste,Wurst bildet den Plural Umlaut + -e: die Würste.,wurst,A1,Essen,,ready,,
pc_119,,,die Flasche -> ?,die Flascheen,die Flasche,die Flaschee,die Flaschen,3,die Flaschen,Flasche bildet den Plural -n: die Flaschen.,flasche,A1,Essen,,ready,,
pc_120,,,das Glas -> ?,die Glas,die Glasen,die Glase,die Gläser,3,die Gläser,Glas bildet den Plural Umlaut + -er: die Gläser.,glas,A1,Essen,,ready,,
pc_121,,,der Teller -> ?,die Telleren,die Tellere,die Tellerer,die Teller,3,die Teller,Teller bildet den Plural ohne Endung: die Teller.,teller,A1,Kueche,,ready,,
pc_122,,,das Messer -> ?,die Messer,die Messere,die Messeren,die Messerer,0,die Messer,Messer bildet den Plural ohne Endung: die Messer.,messer,A1,Kueche,,ready,,
pc_123,,,die Gabel -> ?,die Gabel,die Gabele,die Gabeln,die Gabelen,2,die Gabeln,Gabel bildet den Plural -n: die Gabeln.,gabel,A1,Kueche,,ready,,
pc_124,,,der Löffel -> ?,die Löffel,die Löffelen,die Löffele,die Löffeler,0,die Löffel,Löffel bildet den Plural ohne Endung: die Löffel.,löffel,A1,Kueche,,ready,,
pc_125,,,der Becher -> ?,die Becherer,die Becher,die Bechere,die Becheren,1,die Becher,Becher bildet den Plural ohne Endung: die Becher.,becher,A1,Kueche,,ready,,
pc_126,,,der Topf -> ?,die Topfen,die Topfe,die Töpfe,die Topf,2,die Töpfe,Topf bildet den Plural Umlaut + -e: die Töpfe.,topf,A1,Kueche,,ready,,
pc_127,,,die Pfanne -> ?,die Pfanne,die Pfanneen,die Pfannen,die Pfannee,2,die Pfannen,Pfanne bildet den Plural -n: die Pfannen.,pfanne,A1,Kueche,,ready,,
pc_128,,,die Dose -> ?,die Dose,die Doseen,die Dosee,die Dosen,3,die Dosen,Dose bildet den Plural -n: die Dosen.,dose,A1,Kueche,,ready,,
pc_129,,,der Korb -> ?,die Korben,die Korb,die Korbe,die Körbe,3,die Körbe,Korb bildet den Plural Umlaut + -e: die Körbe.,korb,A1,Kueche,,ready,,
pc_130,,,die Kiste -> ?,die Kistee,die Kiste,die Kisteen,die Kisten,3,die Kisten,Kiste bildet den Plural -n: die Kisten.,kiste,A1,Kueche,,ready,,
pc_131,,,die Tasse -> ?,die Tasseen,die Tasse,die Tassen,die Tassee,2,die Tassen,Tasse bildet den Plural -n: die Tassen.,tasse,A1,Kueche,,ready,,
pc_132,,,der Kühlschrank -> ?,die Kühlschranke,die Kühlschränke,die Kühlschrank,die Kühlschranken,1,die Kühlschränke,Kühlschrank bildet den Plural Umlaut + -e: die Kühlschränke.,kühlschrank,A1,Kueche,,ready,,
pc_133,,,der Herd -> ?,die Herde,die Herden,die Herder,die Herd,0,die Herde,Herd bildet den Plural -e: die Herde.,herd,A1,Kueche,,ready,,
pc_134,,,die Spüle -> ?,die Spülee,die Spülen,die Spüle,die Spüleen,1,die Spülen,Spüle bildet den Plural -n: die Spülen.,spüle,A1,Kueche,,ready,,
pc_135,,,der Ofen -> ?,die Öfen,die Ofene,die Ofen,die Ofenen,0,die Öfen,Ofen bildet den Plural Umlaut: die Öfen.,ofen,A1,Kueche,,ready,,
pc_136,,,das Auto -> ?,die Autos,die Auto,die Autoen,die Autoe,0,die Autos,Auto bildet den Plural -s: die Autos.,auto,A2,Stadt,,ready,,
pc_137,,,der Bus -> ?,die Buse,die Bus,die Busse,die Busen,2,die Busse,Bus bildet den Plural -se: die Busse.,bus,A2,Stadt,,ready,,
pc_138,,,der Zug -> ?,die Züge,die Zug,die Zugen,die Zuge,0,die Züge,Zug bildet den Plural Umlaut + -e: die Züge.,zug,A2,Stadt,,ready,,
pc_139,,,die Bahn -> ?,die Bahnen,die Bahner,die Bahne,die Bahn,0,die Bahnen,Bahn bildet den Plural -en: die Bahnen.,bahn,A2,Stadt,,ready,,
pc_140,,,das Fahrrad -> ?,die Fahrräder,die Fahrraden,die Fahrrade,die Fahrrad,0,die Fahrräder,Fahrrad bildet den Plural Umlaut + -er: die Fahrräder.,fahrrad,A2,Stadt,,ready,,
pc_141,,,das Motorrad -> ?,die Motorrade,die Motorrad,die Motorräder,die Motorraden,2,die Motorräder,Motorrad bildet den Plural Umlaut + -er: die Motorräder.,motorrad,A2,Stadt,,ready,,
pc_142,,,der Bahnhof -> ?,die Bahnhofe,die Bahnhöfe,die Bahnhofen,die Bahnhof,1,die Bahnhöfe,Bahnhof bildet den Plural Umlaut + -e: die Bahnhöfe.,bahnhof,A2,Stadt,,ready,,
pc_143,,,die Straße -> ?,die Straßen,die Straßeen,die Straße,die Straßee,0,die Straßen,Straße bildet den Plural -n: die Straßen.,straße,A2,Stadt,,ready,,
pc_144,,,der Platz -> ?,die Platzen,die Platze,die Platz,die Plätze,3,die Plätze,Platz bildet den Plural Umlaut + -e: die Plätze.,platz,A2,Stadt,,ready,,
pc_145,,,der Markt -> ?,die Markten,die Markte,die Markt,die Märkte,3,die Märkte,Markt bildet den Plural Umlaut + -e: die Märkte.,markt,A2,Stadt,,ready,,
pc_146,,,der Laden -> ?,die Ladenen,die Läden,die Laden,die Ladene,1,die Läden,Laden bildet den Plural Umlaut: die Läden.,laden,A2,Stadt,,ready,,
pc_147,,,das Geschäft -> ?,die Geschäft,die Geschäfter,die Geschäfte,die Geschäften,2,die Geschäfte,Geschäft bildet den Plural -e: die Geschäfte.,geschäft,A2,Stadt,,ready,,
pc_148,,,das Hotel -> ?,die Hotel,die Hotele,die Hotelen,die Hotels,3,die Hotels,Hotel bildet den Plural -s: die Hotels.,hotel,A2,Stadt,,ready,,
pc_149,,,das Ticket -> ?,die Ticketen,die Tickets,die Ticket,die Tickete,1,die Tickets,Ticket bildet den Plural -s: die Tickets.,ticket,A2,Stadt,,ready,,
pc_150,,,der Flughafen -> ?,die Flughafenen,die Flughäfen,die Flughafene,die Flughafen,1,die Flughäfen,Flughafen bildet den Plural Umlaut: die Flughäfen.,flughafen,A2,Stadt,,ready,,
pc_151,,,der Hafen -> ?,die Hafenen,die Hafene,die Hafen,die Häfen,3,die Häfen,Hafen bildet den Plural Umlaut: die Häfen.,hafen,A2,Stadt,,ready,,
