quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,message_id,status,audio_text,audio_file_id
sm_037,2026-02-10T08:36:00Z,,Finde das passende Synonym zu „laut“ (Thema: Geräusche).,leicht,klein,geräuschvoll,kostspielig,2,geräuschvoll,„geräuschvoll“ passt hier als Synonym zu „laut“ im Thema Geräusche.,laut__geraeuschvoll,A1,Geräusche,,ready,,
sm_038,2026-02-10T08:37:00Z,,Welches Wort bedeutet fast dasselbe wie „geräuschvoll“ (Thema: Geräusche)?,inkorrekt,reden,laut,teuer,2,laut,„laut“ passt hier als Synonym zu „geräuschvoll“ im Thema Geräusche.,geraeuschvoll__laut,A1,Geräusche,,ready,,
sm_039,2026-02-10T08:38:00Z,,Wähle das beste Synonym für „müde“ (Thema: Körper).,korrekt,falsch,günstig,erschöpft,3,erschöpft,„erschöpft“ passt hier als Synonym zu „müde“ im Thema Körper.,muede__erschoepft,A1,Körper,,ready,,
sm_040,2026-02-10T08:39:00Z,,Synonym gesucht: „erschöpft“ (Thema: Körper).,glücklich,schön,müde,helfen,2,müde,„müde“ passt hier als Synonym zu „erschöpft“ im Thema Körper.,erschoepft__muede,A1,Körper,,ready,,
sm_041,2026-02-10T08:40:00Z,,Finde das passende Synonym zu „krank“ (Thema: Körper).,schnell,antworten,inkorrekt,unwohl,3,unwohl,„unwohl“ passt hier als Synonym zu „krank“ im Thema Körper.,krank__unwohl,A1,Körper,,ready,,
sm_042,2026-02-10T08:41:00Z,,Welches Wort bedeutet fast dasselbe wie „unwohl“ (Thema: Körper)?,groß,krank,reden,schön,1,krank,„krank“ passt hier als Synonym zu „unwohl“ im Thema Körper.,unwohl__krank,A1,Körper,,ready,,
sm_043,2026-02-10T08:42:00Z,,Wähle das beste Synonym für „gesund“ (Thema: Körper).,fit,zeitig,schön,beginnen,0,fit,„fit“ passt hier als Synonym zu „gesund“ im Thema Körper.,gesund__fit,A1,Körper,,ready,,
sm_044,2026-02-10T08:43:00Z,,Synonym gesucht: „fit“ (Thema: Körper).,beginnen,gesund,unterstützen,klein,1,gesund,„gesund“ passt hier als Synonym zu „fit“ im Thema Körper.,fit__gesund,A1,Körper,,ready,,
sm_045,2026-02-10T08:44:00Z,,Finde das passende Synonym zu „stark“ (Thema: Körper).,aufhören,kräftig,gemächlich,hübsch,1,kräftig,„kräftig“ passt hier als Synonym zu „stark“ im Thema Körper.,stark__kraeftig,A1,Körper,,ready,,
sm_046,2026-02-10T08:45:00Z,,Welches Wort bedeutet fast dasselbe wie „kräftig“ (Thema: Körper)?,sauber,stark,beginnen,einfach,1,stark,„stark“ passt hier als Synonym zu „kräftig“ im Thema Körper.,kraeftig__stark,A1,Körper,,ready,,
sm_047,2026-02-10T08:46:00Z,,Wähle das beste Synonym für „schwach“ (Thema: Körper).,kraftlos,schnell,unglücklich,schauen,0,kraftlos,„kraftlos“ passt hier als Synonym zu „schwach“ im Thema Körper.,schwach__kraftlos,A1,Körper,,ready,,
sm_048,2026-02-10T08:47:00Z,,Synonym gesucht: „kraftlos“ (Thema: Körper).,beginnen,sehen,schwach,schauen,2,schwach,„schwach“ passt hier als Synonym zu „kraftlos“ im Thema Körper.,kraftlos__schwach,A1,Körper,,ready,,
sm_049,2026-02-10T08:48:00Z,,Finde das passende Synonym zu „früh“ (Thema: Zeit).,groß,winzig,zeitig,müde,2,zeitig,„zeitig“ passt hier als Synonym zu „früh“ im Thema Zeit.,frueh__zeitig,A1,Zeit,,ready,,
sm_050,2026-02-10T08:49:00Z,,Welches Wort bedeutet fast dasselbe wie „zeitig“ (Thema: Zeit)?,gesund,beginnen,früh,stark,2,früh,„früh“ passt hier als Synonym zu „zeitig“ im Thema Zeit.,zeitig__frueh,A1,Zeit,,ready,,
sm_051,2026-02-10T08:50:00Z,,Wähle das beste Synonym für „spät“ (Thema: Zeit).,dreckig,winzig,verspätet,inkorrekt,2,verspätet,„verspätet“ passt hier als Synonym zu „spät“ im Thema Zeit.,spaet__verspaetet,A1,Zeit,,ready,,
sm_052,2026-02-10T08:51:00Z,,Synonym gesucht: „verspätet“ (Thema: Zeit).,inkorrekt,spät,klein,kostspielig,1,spät,„spät“ passt hier als Synonym zu „verspätet“ im Thema Zeit.,verspaetet__spaet,A1,Zeit,,ready,,
sm_053,2026-02-10T08:52:00Z,,Finde das passende Synonym zu „anfangen“ (Thema: Verben Alltag).,leicht,winzig,beginnen,unglücklich,2,beginnen,„beginnen“ passt hier als Synonym zu „anfangen“ im Thema Verben Alltag.,anfangen__beginnen,A1,Verben Alltag,,ready,,
sm_054,2026-02-10T08:53:00Z,,Welches Wort bedeutet fast dasselbe wie „beginnen“ (Thema: Verben Alltag)?,kostspielig,schlau,langsam,anfangen,3,anfangen,„anfangen“ passt hier als Synonym zu „beginnen“ im Thema Verben Alltag.,beginnen__anfangen,A1,Verben Alltag,,ready,,
sm_055,2026-02-10T08:54:00Z,,Wähle das beste Synonym für „aufhören“ (Thema: Verben Alltag).,korrekt,stoppen,spät,schmutzig,1,stoppen,„stoppen“ passt hier als Synonym zu „aufhören“ im Thema Verben Alltag.,aufhoeren__stoppen,A1,Verben Alltag,,ready,,
sm_056,2026-02-10T08:55:00Z,,Synonym gesucht: „stoppen“ (Thema: Verben Alltag).,traurig,freundlich,aufhören,hübsch,2,aufhören,„aufhören“ passt hier als Synonym zu „stoppen“ im Thema Verben Alltag.,stoppen__aufhoeren,A1,Verben Alltag,,ready,,
sm_057,2026-02-10T08:56:00Z,,Finde das passende Synonym zu „reden“ (Thema: Verben Alltag).,einfach,traurig,hübsch,sprechen,3,sprechen,„sprechen“ passt hier als Synonym zu „reden“ im Thema Verben Alltag.,reden__sprechen,A1,Verben Alltag,,ready,,
sm_058,2026-02-10T08:57:00Z,,Welches Wort bedeutet fast dasselbe wie „sprechen“ (Thema: Verben Alltag)?,reden,zeitig,leise,erschöpft,0,reden,„reden“ passt hier als Synonym zu „sprechen“ im Thema Verben Alltag.,sprechen__reden,A1,Verben Alltag,,ready,,
sm_059,2026-02-10T08:58:00Z,,Wähle das beste Synonym für „schauen“ (Thema: Verben Alltag).,gesund,sehen,schwierig,groß,1,sehen,„sehen“ passt hier als Synonym zu „schauen“ im Thema Verben Alltag.,schauen__sehen,A1,Verben Alltag,,ready,,
sm_060,2026-02-10T08:59:00Z,,Synonym gesucht: „sehen“ (Thema: Verben Alltag).,schauen,riesig,leicht,winzig,0,schauen,„schauen“ passt hier als Synonym zu „sehen“ im Thema Verben Alltag.,sehen__schauen,A1,Verben Alltag,,ready,,
sm_061,2026-02-10T09:00:00Z,,Finde das passende Synonym zu „helfen“ (Thema: Verben Alltag).,unterstützen,kraftlos,erschöpft,früh,0,unterstützen,„unterstützen“ passt hier als Synonym zu „helfen“ im Thema Verben Alltag.,helfen__unterstuetzen,A1,Verben Alltag,,ready,,
sm_062,2026-02-10T09:01:00Z,,Welches Wort bedeutet fast dasselbe wie „unterstützen“ (Thema: Verben Alltag)?,schmutzig,schwer,helfen,kräftig,2,helfen,„helfen“ passt hier als Synonym zu „unterstützen“ im Thema Verben Alltag.,unterstuetzen__helfen,A1,Verben Alltag,,ready,,
sm_063,2026-02-10T09:02:00Z,,Wähle das beste Synonym für „brauchen“ (Thema: Verben Alltag).,schlau,benötigen,riesig,ruhig,1,benötigen,„benötigen“ passt hier als Synonym zu „brauchen“ im Thema Verben Alltag.,brauchen__benoetigen,A1,Verben Alltag,,ready,,
sm_064,2026-02-10T09:03:00Z,,Synonym gesucht: „benötigen“ (Thema: Verben Alltag).,erschöpft,schwierig,leise,brauchen,3,brauchen,„brauchen“ passt hier als Synonym zu „benötigen“ im Thema Verben Alltag.,benoetigen__brauchen,A1,Verben Alltag,,ready,,
sm_065,2026-02-10T09:04:00Z,,Finde das passende Synonym zu „kaufen“ (Thema: Verben Alltag).,schnell,ruhig,rasch,einkaufen,3,einkaufen,„einkaufen“ passt hier als Synonym zu „kaufen“ im Thema Verben Alltag.,kaufen__einkaufen,A1,Verben Alltag,,ready,,
sm_066,2026-02-10T09:05:00Z,,Welches Wort bedeutet fast dasselbe wie „einkaufen“ (Thema: Verben Alltag)?,freundlich,krank,kaufen,erschöpft,2,kaufen,„kaufen“ passt hier als Synonym zu „einkaufen“ im Thema Verben Alltag.,einkaufen__kaufen,A1,Verben Alltag,,ready,,
sm_067,2026-02-10T09:06:00Z,,Wähle das beste Synonym für „fragen“ (Thema: Verben Alltag).,glücklich,fit,nachfragen,früh,2,nachfragen,„nachfragen“ passt hier als Synonym zu „fragen“ im Thema Verben Alltag.,fragen__nachfragen,A1,Verben Alltag,,ready,,
sm_068,2026-02-10T09:07:00Z,,Synonym gesucht: „nachfragen“ (Thema: Verben Alltag).,müde,fragen,gemächlich,günstig,1,fragen,„fragen“ passt hier als Synonym zu „nachfragen“ im Thema Verben Alltag.,nachfragen__fragen,A1,Verben Alltag,,ready,,
sm_069,2026-02-10T09:08:00Z,,Finde das passende Synonym zu „antworten“ (Thema: Verben Alltag).,krank,laut,erwidern,leise,2,erwidern,„erwidern“ passt hier als Synonym zu „antworten“ im Thema Verben Alltag.,antworten__erwidern,A1,Verben Alltag,,ready,,
sm_070,2026-02-10T09:09:00Z,,Welches Wort bedeutet fast dasselbe wie „erwidern“ (Thema: Verben Alltag)?,spät,kräftig,ruhig,antworten,3,antworten,„antworten“ passt hier als Synonym zu „erwidern“ im Thema Verben Alltag.,erwidern__antworten,A1,Verben Alltag,,ready,,
sm_071,2026-02-10T09:10:00Z,,Wähle das beste Synonym für „möglich“ (Thema: Arbeit).,vorübergehend,machbar,deutlich,allgemeinzugänglich,1,machbar,„machbar“ passt hier als Synonym zu „möglich“ im Thema Arbeit.,moeglich__machbar,A2,Arbeit,,ready,,
sm_072,2026-02-10T09:11:00Z,,Synonym gesucht: „machbar“ (Thema: Arbeit).,möglich,sinnvoll,erlauben,vorübergehend,0,möglich,„möglich“ passt hier als Synonym zu „machbar“ im Thema Arbeit.,machbar__moeglich,A2,Arbeit,,ready,,
sm_073,2026-02-10T09:12:00Z,,Finde das passende Synonym zu „wichtig“ (Thema: Arbeit).,ändern,konstant,erhöhen,bedeutsam,3,bedeutsam,„bedeutsam“ passt hier als Synonym zu „wichtig“ im Thema Arbeit.,wichtig__bedeutsam,A2,Arbeit,,ready,,
sm_074,2026-02-10T09:13:00Z,,Welches Wort bedeutet fast dasselbe wie „bedeutsam“ (Thema: Arbeit)?,vernünftig,wichtig,verringern,kurzfristig,1,wichtig,„wichtig“ passt hier als Synonym zu „bedeutsam“ im Thema Arbeit.,bedeutsam__wichtig,A2,Arbeit,,ready,,
sm_075,2026-02-10T09:14:00Z,,Wähle das beste Synonym für „sicher“ (Thema: Sicherheit).,ungefährlich,transparent,untersagen,regelmäßig,0,ungefährlich,„ungefährlich“ passt hier als Synonym zu „sicher“ im Thema Sicherheit.,sicher__ungefaehrlich,A2,Sicherheit,,ready,,
sm_076,2026-02-10T09:15:00Z,,Synonym gesucht: „ungefährlich“ (Thema: Sicherheit).,sicher,unsinnig,zeitgemäß,verbessern,0,sicher,„sicher“ passt hier als Synonym zu „ungefährlich“ im Thema Sicherheit.,ungefaehrlich__sicher,A2,Sicherheit,,ready,,
sm_077,2026-02-10T09:16:00Z,,Finde das passende Synonym zu „deutlich“ (Thema: Kommunikation).,aussuchen,optimieren,klar,erläutern,2,klar,„klar“ passt hier als Synonym zu „deutlich“ im Thema Kommunikation.,deutlich__klar,A2,Kommunikation,,ready,,
sm_078,2026-02-10T09:17:00Z,,Welches Wort bedeutet fast dasselbe wie „klar“ (Thema: Kommunikation)?,deutlich,dauerhaft,unregelmäßig,erläutern,0,deutlich,„deutlich“ passt hier als Synonym zu „klar“ im Thema Kommunikation.,klar__deutlich,A2,Kommunikation,,ready,,
sm_079,2026-02-10T09:18:00Z,,Wähle das beste Synonym für „präzise“ (Thema: Kommunikation).,anonym,erklären,verringern,genau,3,genau,„genau“ passt hier als Synonym zu „präzise“ im Thema Kommunikation.,praezise__genau,A2,Kommunikation,,ready,,
sm_080,2026-02-10T09:19:00Z,,Synonym gesucht: „genau“ (Thema: Kommunikation).,sporadisch,dauerhaft,präzise,langfristig,2,präzise,„präzise“ passt hier als Synonym zu „genau“ im Thema Kommunikation.,genau__praezise,A2,Kommunikation,,ready,,
sm_081,2026-02-10T09:20:00Z,,Finde das passende Synonym zu „flexibel“ (Thema: Arbeit).,gesetzwidrig,verbieten,anpassungsfähig,mittelbar,2,anpassungsfähig,„anpassungsfähig“ passt hier als Synonym zu „flexibel“ im Thema Arbeit.,flexibel__anpassungsfaehig,A2,Arbeit,,ready,,
sm_082,2026-02-10T09:21:00Z,,Welches Wort bedeutet fast dasselbe wie „anpassungsfähig“ (Thema: Arbeit)?,dauerhaft,flexibel,vorbereiten,illegal,1,flexibel,„flexibel“ passt hier als Synonym zu „anpassungsfähig“ im Thema Arbeit.,anpassungsfaehig__flexibel,A2,Arbeit,,ready,,
sm_083,2026-02-10T09:22:00Z,,Wähle das beste Synonym für „transparent“ (Thema: Arbeit).,durchschaubar,absurd,höflich,altmodisch,0,durchschaubar,„durchschaubar“ passt hier als Synonym zu „transparent“ im Thema Arbeit.,transparent__durchschaubar,A2,Arbeit,,ready,,
sm_084,2026-02-10T09:23:00Z,,Synonym gesucht: „durchschaubar“ (Thema: Arbeit).,transparent,verändern,rechtmäßig,unregelmäßig,0,transparent,„transparent“ passt hier als Synonym zu „durchschaubar“ im Thema Arbeit.,durchschaubar__transparent,A2,Arbeit,,ready,,
sm_085,2026-02-10T09:24:00Z,,Finde das passende Synonym zu „anonym“ (Thema: Gesellschaft).,unmittelbar,erläutern,namenlos,mittelbar,2,namenlos,„namenlos“ passt hier als Synonym zu „anonym“ im Thema Gesellschaft.,anonym__namenlos,A2,Gesellschaft,,ready,,
sm_086,2026-02-10T09:25:00Z,,Welches Wort bedeutet fast dasselbe wie „namenlos“ (Thema: Gesellschaft)?,gestatten,klar,anonym,reduzieren,2,anonym,„anonym“ passt hier als Synonym zu „namenlos“ im Thema Gesellschaft.,namenlos__anonym,A2,Gesellschaft,,ready,,
sm_087,2026-02-10T09:26:00Z,,Wähle das beste Synonym für „dauerhaft“ (Thema: Zeit).,höflich,wählen,langfristig,öffentlich,2,langfristig,„langfristig“ passt hier als Synonym zu „dauerhaft“ im Thema Zeit.,dauerhaft__langfristig,A2,Zeit,,ready,,
sm_088,2026-02-10T09:27:00Z,,Synonym gesucht: „langfristig“ (Thema: Zeit).,verlässlich,dauerhaft,unsinnig,gestatten,1,dauerhaft,„dauerhaft“ passt hier als Synonym zu „langfristig“ im Thema Zeit.,langfristig__dauerhaft,A2,Zeit,,ready,,
sm_089,2026-02-10T09:28:00Z,,Finde das passende Synonym zu „kurzfristig“ (Thema: Zeit).,vorübergehend,deutlich,modern,verlässlich,0,vorübergehend,„vorübergehend“ passt hier als Synonym zu „kurzfristig“ im Thema Zeit.,kurzfristig__voruebergehend,A2,Zeit,,ready,,
sm_090,2026-02-10T09:29:00Z,,Welches Wort bedeutet fast dasselbe wie „vorübergehend“ (Thema: Zeit)?,kurzfristig,machbar,unmittelbar,sinnvoll,0,kurzfristig,„kurzfristig“ passt hier als Synonym zu „vorübergehend“ im Thema Zeit.,voruebergehend__kurzfristig,A2,Zeit,,ready,,
sm_091,2026-02-10T09:30:00Z,,Wähle das beste Synonym für „notwendig“ (Thema: Arbeit).,zeitgemäß,erforderlich,absurd,persönlich,1,erforderlich,„erforderlich“ passt hier als Synonym zu „notwendig“ im Thema Arbeit.,notwendig__erforderlich,A2,Arbeit,,ready,,
sm_092,2026-02-10T09:31:00Z,,Synonym gesucht: „erforderlich“ (Thema: Arbeit).,notwendig,verändern,verbessern,namenlos,0,notwendig,„notwendig“ passt hier als Synonym zu „erforderlich“ im Thema Arbeit.,erforderlich__notwendig,A2,Arbeit,,ready,,
sm_093,2026-02-10T09:32:00Z,,Finde das passende Synonym zu „überflüssig“ (Thema: Arbeit).,modern,sinnvoll,unnötig,konstant,2,unnötig,„unnötig“ passt hier als Synonym zu „überflüssig“ im Thema Arbeit.,ueberfluessig__unnoetig,A2,Arbeit,,ready,,
sm_094,2026-02-10T09:33:00Z,,Welches Wort bedeutet fast dasselbe wie „unnötig“ (Thema: Arbeit)?,ändern,anonym,optimieren,überflüssig,3,überflüssig,„überflüssig“ passt hier als Synonym zu „unnötig“ im Thema Arbeit.,unnoetig__ueberfluessig,A2,Arbeit,,ready,,
sm_095,2026-02-10T09:34:00Z,,Wähle das beste Synonym für „sinnvoll“ (Thema: Denken).,wählen,verändern,vernünftig,öffentlich,2,vernünftig,„vernünftig“ passt hier als Synonym zu „sinnvoll“ im Thema Denken.,sinnvoll__vernuenftig,A2,Denken,,ready,,
sm_096,2026-02-10T09:35:00Z,,Synonym gesucht: „vernünftig“ (Thema: Denken).,überflüssig,deutlich,veraltet,sinnvoll,3,sinnvoll,„sinnvoll“ passt hier als Synonym zu „vernünftig“ im Thema Denken.,vernuenftig__sinnvoll,A2,Denken,,ready,,
sm_097,2026-02-10T09:36:00Z,,Finde das passende Synonym zu „unsinnig“ (Thema: Denken).,legal,verringern,gestatten,absurd,3,absurd,„absurd“ passt hier als Synonym zu „unsinnig“ im Thema Denken.,unsinnig__absurd,A2,Denken,,ready,,
sm_098,2026-02-10T09:37:00Z,,Welches Wort bedeutet fast dasselbe wie „absurd“ (Thema: Denken)?,unsinnig,persönlich,zeitgemäß,langfristig,0,unsinnig,„unsinnig“ passt hier als Synonym zu „absurd“ im Thema Denken.,absurd__unsinnig,A2,Denken,,ready,,
sm_099,2026-02-10T09:38:00Z,,Wähle das beste Synonym für „zuverlässig“ (Thema: Arbeit).,aussuchen,reduzieren,langfristig,verlässlich,3,verlässlich,„verlässlich“ passt hier als Synonym zu „zuverlässig“ im Thema Arbeit.,zuverlaessig__verlaesslich,A2,Arbeit,,ready,,
